CONF FIE WVL CX_IDA CY_IDA CX_DET CY_DET MAG_Y RMS_X RMS_Y
1 2 4380.000 16.616 0.036 -11.423 -5.060 0.03335 3.25 4.71
1 3 4380.000 -16.644 0.127 -12.573 -5.045 0.03331 4.01 3.45
1 1 4390.000 -0.000 0.039 -12.000 -4.809 0.03336 3.04 4.16
1 2 4390.000 16.616 0.036 -11.423 -4.819 0.03335 3.29 4.68
1 3 4390.000 -16.644 0.127 -12.573 -4.804 0.03331 4.06 3.44
1 1 4400.000 -0.000 0.039 -11.999 -4.568 0.03336 3.09 4.12
1 2 4400.000 16.616 0.036 -11.423 -4.578 0.03336 3.32 4.65
1 3 4400.000 -16.644 0.127 -12.572 -4.564 0.03332 4.11 3.43
1 1 4410.000 -0.000 0.039 -11.999 -4.327 0.03336 3.14 4.09
1 2 4410.000 16.616 0.036 -11.423 -4.338 0.03336 3.36 4.61
1 3 4410.000 -16.644 0.127 -12.572 -4.323 0.03332 4.17 3.42
1 1 4420.000 -0.000 0.039 -11.999 -4.087 0.03337 3.19 4.06
1 2 4420.000 16.616 0.036 -11.423 -4.097 0.03336 3.40 4.58
1 3 4420.000 -16.644 0.127 -12.572 -4.082 0.03332 4.22 3.40
1 1 4430.000 -0.000 0.039 -11.999 -3.846 0.03337 3.24 4.03
1 2 4430.000 16.616 0.036 -11.423 -3.856 0.03336 3.44 4.55
1 3 4430.000 -16.644 0.127 -12.572 -3.841 0.03333 4.28 3.39
1 1 4440.000 -0.000 0.039 -11.999 -3.605 0.03337 3.29 4.00
1 2 4440.000 16.616 0.036 -11.423 -3.615 0.03337 3.48 4.51
1 3 4440.000 -16.644 0.127 -12.572 -3.601 0.03333 4.33 3.38
1 1 4450.000 -0.000 0.039 -11.999 -3.364 0.03337 3.34 3.97
1 2 4450.000 16.616 0.036 -11.422 -3.374 0.03337 3.52 4.48
1 3 4450.000 -16.644 0.127 -12.572 -3.360 0.03333 4.39 3.37
1 1 4460.000 -0.000 0.039 -11.999 -3.123 0.03338 3.39 3.93
1 2 4460.000 16.616 0.036 -11.422 -3.133 0.03337 3.56 4.45
1 3 4460.000 -16.644 0.127 -12.572 -3.119 0.03334 4.44 3.36
1 1 4470.000 -0.000 0.039 -11.999 -2.882 0.03338 3.44 3.90
1 2 4470.000 16.616 0.036 -11.422 -2.892 0.03338 3.60 4.41
1 3 4470.000 -16.644 0.127 -12.572 -2.878 0.03334 4.50 3.35
1 1 4480.000 -0.000 0.039 -11.998 -2.641 0.03338 3.49 3.87
1 2 4480.000 16.616 0.036 -11.422 -2.651 0.03338 3.65 4.38
1 3 4480.000 -16.644 0.127 -12.571 -2.636 0.03334 4.55 3.33
1 1 4490.000 -0.000 0.039 -11.998 -2.400 0.03339 3.54 3.83
1 2 4490.000 16.616 0.036 -11.422 -2.410 0.03338 3.69 4.34
1 3 4490.000 -16.644 0.127 -12.571 -2.395 0.03335 4.60 3.32
1 1 4500.000 -0.000 0.039 -11.998 -2.158 0.03339 3.59 3.80
1 2 4500.000 16.616 0.036 -11.422 -2.169 0.03339 3.73 4.31
1 3 4500.000 -16.644 0.127 -12.571 -2.154 0.03335 4.66 3.31
1 1 4510.000 -0.000 0.039 -11.998 -1.917 0.03339 3.64 3.76
1 2 4510.000 16.616 0.036 -11.422 -1.928 0.03339 3.78 4.27
1 3 4510.000 -16.644 0.127 -12.571 -1.913 0.03336 4.71 3.30
1 1 4520.000 -0.000 0.039 -11.998 -1.676 0.03340 3.69 3.72
1 2 4520.000 16.616 0.036 -11.422 -1.686 0.03339 3.82 4.24
1 3 4520.000 -16.644 0.127 -12.571 -1.671 0.03336 4.77 3.29
1 1 4530.000 -0.000 0.039 -11.998 -1.434 0.03340 3.74 3.69
1 2 4530.000 16.616 0.036 -11.422 -1.445 0.03340 3.87 4.20
1 3 4530.000 -16.644 0.127 -12.571 -1.430 0.03336 4.82 3.28
1 1 4540.000 -0.000 0.039 -11.998 -1.193 0.03340 3.79 3.65
1 2 4540.000 16.616 0.036 -11.421 -1.203 0.03340 3.91 4.16
1 3 4540.000 -16.644 0.127 -12.571 -1.188 0.03337 4.87 3.26
1 1 4550.000 -0.000 0.039 -11.998 -0.951 0.03341 3.84 3.61
1 2 4550.000 16.616 0.036 -11.421 -0.962 0.03340 3.96 4.13
1 3 4550.000 -16.644 0.127 -12.571 -0.947 0.03337 4.93 3.25
1 1 4560.000 -0.000 0.039 -11.998 -0.710 0.03341 3.89 3.57
1 2 4560.000 16.616 0.036 -11.421 -0.720 0.03341 4.00 4.09
1 3 4560.000 -16.644 0.127 -12.571 -0.705 0.03337 4.98 3.24
1 1 4570.000 -0.000 0.039 -11.998 -0.468 0.03342 3.94 3.54
1 2 4570.000 16.616 0.036 -11.421 -0.478 0.03341 4.05 4.05
1 3 4570.000 -16.644 0.127 -12.571 -0.463 0.03338 5.03 3.23
1 1 4580.000 -0.000 0.039 -11.997 -0.226 0.03342 3.99 3.50
1 2 4580.000 16.616 0.036 -11.421 -0.237 0.03341 4.09 4.01
1 3 4580.000 -16.644 0.127 -12.570 -0.222 0.03338 5.08 3.22
1 1 4590.000 -0.000 0.039 -11.997 0.016 0.03342 4.04 3.46
1 2 4590.000 16.616 0.036 -11.421 0.005 0.03342 4.14 3.97
1 3 4590.000 -16.644 0.127 -12.570 0.020 0.03339 5.13 3.21
1 1 4600.000 -0.000 0.039 -11.997 0.257 0.03343 4.09 3.42
1 2 4600.000 16.616 0.036 -11.421 0.247 0.03342 4.18 3.93
1 3 4600.000 -16.644 0.127 -12.570 0.262 0.03339 5.19 3.21
1 1 4610.000 -0.000 0.039 -11.997 0.499 0.03343 4.14 3.37
1 2 4610.000 16.616 0.036 -11.421 0.489 0.03342 4.23 3.90
1 3 4610.000 -16.644 0.127 -12.570 0.504 0.03340 5.24 3.20
1 1 4620.000 -0.000 0.039 -11.997 0.741 0.03344 4.19 3.33
1 2 4620.000 16.616 0.036 -11.421 0.731 0.03343 4.28 3.86
1 3 4620.000 -16.644 0.127 -12.570 0.746 0.03340 5.29 3.19
1 1 4630.000 -0.000 0.039 -11.997 0.983 0.03344 4.24 3.29
1 2 4630.000 16.616 0.036 -11.421 0.973 0.03343 4.32 3.82
1 3 4630.000 -16.644 0.127 -12.570 0.988 0.03341 5.34 3.18
1 1 4640.000 -0.000 0.039 -11.997 1.226 0.03344 4.29 3.25
1 2 4640.000 16.616 0.036 -11.421 1.215 0.03344 4.37 3.77
1 3 4640.000 -16.644 0.127 -12.570 1.230 0.03341 5.39 3.18
1 1 4650.000 -0.000 0.039 -11.997 1.468 0.03345 4.34 3.20
1 2 4650.000 16.616 0.036 -11.421 1.457 0.03344 4.41 3.73
1 3 4650.000 -16.644 0.127 -12.570 1.472 0.03341 5.44 3.17
1 1 4660.000 -0.000 0.039 -11.997 1.710 0.03345 4.39 3.16
1 2 4660.000 16.616 0.036 -11.420 1.699 0.03344 4.46 3.69
1 3 4660.000 -16.644 0.127 -12.570 1.715 0.03342 5.49 3.17
1 1 4670.000 -0.000 0.039 -11.997 1.952 0.03346 4.43 3.12
1 2 4670.000 16.616 0.036 -11.420 1.942 0.03345 4.50 3.65
1 3 4670.000 -16.644 0.127 -12.570 1.957 0.03342 5.54 3.16
1 1 4680.000 -0.000 0.039 -11.997 2.194 0.03346 4.48 3.07
1 2 4680.000 16.616 0.036 -11.420 2.184 0.03345 4.55 3.61
1 3 4680.000 -16.644 0.127 -12.570 2.199 0.03343 5.59 3.16
1 1 4690.000 -0.000 0.039 -11.997 2.437 0.03347 4.53 3.03
1 2 4690.000 16.616 0.036 -11.420 2.426 0.03346 4.59 3.57
1 3 4690.000 -16.644 0.127 -12.570 2.442 0.03343 5.63 3.16
1 1 4700.000 -0.000 0.039 -11.996 2.679 0.03347 4.58 2.98
1 2 4700.000 16.616 0.036 -11.420 2.669 0.03346 4.64 3.52
1 3 4700.000 -16.644 0.127 -12.570 2.684 0.03344 5.68 3.16
1 1 4710.000 -0.000 0.039 -11.996 2.922 0.03347 4.62 2.94
1 2 4710.000 16.616 0.036 -11.420 2.911 0.03347 4.68 3.48
1 3 4710.000 -16.644 0.127 -12.569 2.927 0.03344 5.73 3.16
1 1 4720.000 -0.000 0.039 -11.996 3.164 0.03348 4.67 2.89
1 2 4720.000 16.616 0.036 -11.420 3.154 0.03347 4.72 3.44
1 3 4720.000 -16.644 0.127 -12.569 3.169 0.03345 5.78 3.16
1 1 4730.000 -0.000 0.039 -11.996 3.407 0.03348 4.71 2.84
1 2 4730.000 16.616 0.036 -11.420 3.396 0.03347 4.77 3.40
1 3 4730.000 -16.644 0.127 -12.569 3.412 0.03345 5.82 3.16
1 1 4740.000 -0.000 0.039 -11.996 3.650 0.03349 4.76 2.80
1 2 4740.000 16.616 0.036 -11.420 3.639 0.03348 4.81 3.35
1 3 4740.000 -16.644 0.127 -12.569 3.655 0.03346 5.87 3.16
1 1 4750.000 -0.000 0.039 -11.996 3.893 0.03349 4.80 2.75
1 2 4750.000 16.616 0.036 -11.420 3.882 0.03348 4.85 3.31
1 3 4750.000 -16.644 0.127 -12.569 3.897 0.03346 5.91 3.17
1 1 4760.000 -0.000 0.039 -11.996 4.135 0.03350 4.85 2.70
1 2 4760.000 16.616 0.036 -11.420 4.125 0.03349 4.90 3.27
1 3 4760.000 -16.644 0.127 -12.569 4.140 0.03347 5.96 3.17
1 1 4770.000 -0.000 0.039 -11.996 4.378 0.03350 4.89 2.66
1 2 4770.000 16.616 0.036 -11.420 4.368 0.03349 4.94 3.22
1 3 4770.000 -16.644 0.127 -12.569 4.383 0.03347 6.00 3.18
1 1 4780.000 -0.000 0.039 -11.996 4.621 0.03351 4.93 2.61
1 2 4780.000 16.616 0.036 -11.420 4.610 0.03350 4.98 3.18
1 3 4780.000 -16.644 0.127 -12.569 4.626 0.03348 6.05 3.19
1 1 4790.000 -0.000 0.039 -11.996 4.864 0.03351 4.98 2.56
1 2 4790.000 16.616 0.036 -11.420 4.853 0.03350 5.02 3.14
1 3 4790.000 -16.644 0.127 -12.569 4.869 0.03348 6.09 3.20
1 1 4800.000 -0.000 0.039 -11.996 5.107 0.03352 5.02 2.52
1 2 4800.000 16.616 0.036 -11.420 5.096 0.03351 5.06 3.10
1 3 4800.000 -16.644 0.127 -12.569 5.112 0.03349 6.13 3.21
1 1 4810.000 -0.000 0.039 -11.996 5.350 0.03352 5.06 2.47
1 2 4810.000 16.616 0.036 -11.420 5.340 0.03351 5.10 3.05
1 3 4810.000 -16.644 0.127 -12.569 5.355 0.03349 6.17 3.22
1 1 4820.000 -0.000 0.039 -11.996 5.593 0.03353 5.10 2.43
1 2 4820.000 16.616 0.036 -11.420 5.583 0.03352 5.14 3.01
1 3 4820.000 -16.644 0.127 -12.569 5.598 0.03350 6.22 3.23
1 1 4830.000 -0.000 0.039 -11.996 5.837 0.03353 5.14 2.38
1 2 4830.000 16.616 0.036 -11.420 5.826 0.03352 5.18 2.97
1 3 4830.000 -16.644 0.127 -12.569 5.842 0.03351 6.26 3.25
1 1 4840.000 -0.000 0.039 -11.996 6.080 0.03354 5.18 2.34
1 2 4840.000 16.616 0.036 -11.420 6.069 0.03353 5.22 2.93
1 3 4840.000 -16.644 0.127 -12.569 6.085 0.03351 6.30 3.26
1 1 4850.000 -0.000 0.039 -11.996 6.323 0.03354 5.22 2.29
1 2 4850.000 16.616 0.036 -11.420 6.313 0.03353 5.26 2.89
1 3 4850.000 -16.644 0.127 -12.569 6.328 0.03352 6.34 3.28
1 1 4860.000 -0.000 0.039 -11.996 6.567 0.03355 5.25 2.25
1 2 4860.000 16.616 0.036 -11.420 6.556 0.03354 5.30 2.85
1 3 4860.000 -16.644 0.127 -12.569 6.572 0.03352 6.38 3.30
1 1 4870.000 -0.000 0.039 -11.996 6.810 0.03356 5.29 2.20
1 2 4870.000 16.616 0.036 -11.420 6.799 0.03354 5.33 2.81
1 3 4870.000 -16.644 0.127 -12.569 6.815 0.03353 6.41 3.32
1 1 4880.000 -0.000 0.039 -11.996 7.054 0.03356 5.33 2.16
1 2 4880.000 16.616 0.036 -11.420 7.043 0.03355 5.37 2.77
1 3 4880.000 -16.644 0.127 -12.569 7.059 0.03353 6.45 3.34
1 1 4890.000 -0.000 0.039 -11.996 7.297 0.03357 5.36 2.12
1 2 4890.000 16.616 0.036 -11.420 7.286 0.03355 5.40 2.73
1 3 4890.000 -16.644 0.127 -12.569 7.302 0.03354 6.49 3.36
1 1 4900.000 -0.000 0.039 -11.996 7.541 0.03357 5.40 2.08
1 2 4900.000 16.616 0.036 -11.420 7.530 0.03356 5.44 2.69
1 3 4900.000 -16.644 0.127 -12.569 7.546 0.03355 6.52 3.39
1 1 4910.000 -0.000 0.039 -11.996 7.785 0.03358 5.43 2.04
1 2 4910.000 16.616 0.036 -11.420 7.774 0.03357 5.47 2.65
1 3 4910.000 -16.644 0.127 -12.569 7.790 0.03355 6.56 3.41
1 1 4920.000 -0.000 0.039 -11.996 8.028 0.03358 5.46 2.00
1 2 4920.000 16.616 0.036 -11.420 8.018 0.03357 5.51 2.61
1 3 4920.000 -16.644 0.127 -12.569 8.034 0.03356 6.59 3.43
1 1 4930.000 -0.000 0.039 -11.996 8.272 0.03359 5.50 1.97
1 2 4930.000 16.616 0.036 -11.420 8.261 0.03358 5.54 2.58
1 3 4930.000 -16.644 0.127 -12.569 8.277 0.03356 6.63 3.46
1 1 4940.000 -0.000 0.039 -11.996 8.516 0.03359 5.53 1.93
1 2 4940.000 16.616 0.036 -11.420 8.505 0.03358 5.57 2.54
1 3 4940.000 -16.644 0.127 -12.569 8.521 0.03357 6.66 3.49
1 1 4950.000 -0.000 0.039 -11.996 8.760 0.03360 5.56 1.90
1 2 4950.000 16.616 0.036 -11.420 8.749 0.03359 5.60 2.51
1 3 4950.000 -16.644 0.127 -12.569 8.765 0.03357 6.69 3.52
1 1 4960.000 -0.000 0.039 -11.996 9.004 0.03361 5.59 1.86
1 2 4960.000 16.616 0.036 -11.420 8.993 0.03359 5.63 2.48
1 3 4960.000 -16.644 0.127 -12.569 9.009 0.03358 6.72 3.54
1 1 4970.000 -0.000 0.039 -11.996 9.248 0.03361 5.61 1.83
1 2 4970.000 16.616 0.036 -11.420 9.237 0.03360 5.66 2.44
1 3 4970.000 -16.644 0.127 -12.569 9.253 0.03359 6.75 3.57
1 1 4980.000 -0.000 0.039 -11.996 9.492 0.03362 5.64 1.80
1 2 4980.000 16.616 0.036 -11.420 9.481 0.03361 5.68 2.41
1 3 4980.000 -16.644 0.127 -12.570 9.498 0.03359 6.78 3.60
1 1 4990.000 -0.000 0.039 -11.996 9.736 0.03362 5.67 1.78
1 2 4990.000 16.616 0.036 -11.420 9.725 0.03361 5.71 2.38
1 3 4990.000 -16.644 0.127 -12.570 9.742 0.03360 6.81 3.63
1 1 5000.000 -0.000 0.039 -11.996 9.981 0.03363 5.69 1.75
1 2 5000.000 16.616 0.036 -11.420 9.970 0.03362 5.73 2.35
1 3 5000.000 -16.644 0.127 -12.570 9.986 0.03360 6.83 3.67
1 1 5010.000 -0.000 0.039 -11.996 10.225 0.03364 5.72 1.73
1 2 5010.000 16.616 0.036 -11.420 10.214 0.03362 5.76 2.33
1 3 5010.000 -16.644 0.127 -12.570 10.230 0.03361 6.86 3.70
1 1 5020.000 -0.000 0.039 -11.997 10.469 0.03364 5.74 1.70
1 2 5020.000 16.616 0.036 -11.420 10.458 0.03363 5.78 2.30
1 3 5020.000 -16.644 0.127 -12.570 10.475 0.03362 6.88 3.73
1 1 5030.000 -0.000 0.039 -11.997 10.714 0.03365 5.76 1.68
1 2 5030.000 16.616 0.036 -11.420 10.703 0.03364 5.80 2.27
1 3 5030.000 -16.644 0.127 -12.570 10.719 0.03362 6.90 3.76
1 1 5040.000 -0.000 0.039 -11.997 10.958 0.03365 5.78 1.67
1 2 5040.000 16.616 0.036 -11.420 10.947 0.03364 5.82 2.25
1 3 5040.000 -16.644 0.127 -12.570 10.964 0.03363 6.93 3.80
1 1 5050.000 -0.000 0.039 -11.997 11.203 0.03366 5.80 1.65
1 2 5050.000 16.616 0.036 -11.421 11.192 0.03365 5.84 2.23
1 3 5050.000 -16.644 0.127 -12.570 11.208 0.03363 6.95 3.83
1 1 5060.000 -0.000 0.039 -11.997 11.447 0.03367 5.82 1.64
1 2 5060.000 16.616 0.036 -11.421 11.436 0.03365 5.86 2.21
1 3 5060.000 -16.644 0.127 -12.570 11.453 0.03364 6.97 3.86
1 1 5070.000 -0.000 0.039 -11.997 11.692 0.03367 5.83 1.62
1 2 5070.000 16.616 0.036 -11.421 11.681 0.03366 5.87 2.19
1 3 5070.000 -16.644 0.127 -12.570 11.698 0.03365 6.98 3.90
1 1 5080.000 -0.000 0.039 -11.997 11.937 0.03368 5.85 1.62
1 2 5080.000 16.616 0.036 -11.421 11.926 0.03367 5.89 2.17
1 3 5080.000 -16.644 0.127 -12.570 11.942 0.03365 7.00 3.93
1 1 5090.000 -0.000 0.039 -11.997 12.181 0.03368 5.86 1.61
1 2 5090.000 16.616 0.036 -11.421 12.171 0.03367 5.90 2.15
1 3 5090.000 -16.644 0.127 -12.570 12.187 0.03366 7.02 3.96
1 1 5100.000 -0.000 0.039 -11.997 12.426 0.03369 5.87 1.60
1 2 5100.000 16.616 0.036 -11.421 12.415 0.03368 5.91 2.13
1 3 5100.000 -16.644 0.127 -12.571 12.432 0.03366 7.03 4.00
1 1 5110.000 -0.000 0.039 -11.997 12.671 0.03370 5.88 1.60
1 2 5110.000 16.616 0.036 -11.421 12.660 0.03368 5.92 2.11
1 3 5110.000 -16.644 0.127 -12.571 12.677 0.03367 7.04 4.03
1 1 5120.000 -0.000 0.039 -11.997 12.916 0.03370 5.89 1.59
1 2 5120.000 16.616 0.036 -11.421 12.905 0.03369 5.93 2.10
1 3 5120.000 -16.644 0.127 -12.571 12.922 0.03368 7.05 4.06
1 1 5130.000 -0.000 0.039 -11.998 13.161 0.03371 5.89 1.59
1 2 5130.000 16.616 0.036 -11.421 13.150 0.03370 5.94 2.09
1 3 5130.000 -16.644 0.127 -12.571 13.167 0.03368 7.06 4.10
1 1 5140.000 -0.000 0.039 -11.998 13.406 0.03372 5.90 1.59
1 2 5140.000 16.616 0.036 -11.421 13.395 0.03370 5.94 2.07
1 3 5140.000 -16.644 0.127 -12.571 13.412 0.03369 7.07 4.13
1 1 5150.000 -0.000 0.039 -11.998 13.652 0.03372 5.90 1.59
1 2 5150.000 16.616 0.036 -11.422 13.641 0.03371 5.95 2.06
1 3 5150.000 -16.644 0.127 -12.571 13.657 0.03369 7.08 4.16
1 1 5160.000 -0.000 0.039 -11.998 13.897 0.03373 5.90 1.60
1 2 5160.000 16.616 0.036 -11.422 13.886 0.03372 5.95 2.05
1 3 5160.000 -16.644 0.127 -12.571 13.903 0.03370 7.08 4.19
1 1 5170.000 -0.000 0.039 -11.998 14.142 0.03373 5.90 1.60
1 2 5170.000 16.616 0.036 -11.422 14.131 0.03372 5.95 2.04
1 3 5170.000 -16.644 0.127 -12.571 14.148 0.03370 7.09 4.22
1 1 5180.000 -0.000 0.039 -11.998 14.387 0.03374 5.90 1.61
1 2 5180.000 16.616 0.036 -11.422 14.376 0.03373 5.95 2.03
1 3 5180.000 -16.644 0.127 -12.572 14.393 0.03371 7.09 4.26
1 1 5190.000 -0.000 0.039 -11.998 14.633 0.03375 5.90 1.61
1 2 5190.000 16.616 0.036 -11.422 14.622 0.03373 5.95 2.02
1 3 5190.000 -16.644 0.127 -12.572 14.639 0.03372 7.09 4.29
1 1 5200.000 -0.000 0.039 -11.998 14.878 0.03375 5.89 1.62
1 2 5200.000 16.616 0.036 -11.422 14.867 0.03374 5.94 2.01
1 3 5200.000 -16.644 0.127 -12.572 14.884 0.03372 7.09 4.31
1 1 5210.000 -0.000 0.039 -11.999 15.124 0.03376 5.89 1.63
1 2 5210.000 16.616 0.036 -11.422 15.113 0.03375 5.93 2.00
1 3 5210.000 -16.644 0.127 -12.572 15.130 0.03373 7.08 4.34
1 1 5220.000 -0.000 0.039 -11.999 15.369 0.03377 5.88 1.64
1 2 5220.000 16.616 0.036 -11.423 15.358 0.03375 5.92 1.99
1 3 5220.000 -16.644 0.127 -12.572 15.375 0.03373 7.08 4.37
1 1 5230.000 -0.000 0.039 -11.999 15.615 0.03377 5.86 1.64
1 2 5230.000 16.616 0.036 -11.423 15.604 0.03376 5.91 1.98
1 3 5230.000 -16.644 0.127 -12.572 15.621 0.03374 7.07 4.40
1 1 5240.000 -0.000 0.039 -11.999 15.861 0.03378 5.85 1.65
1 2 5240.000 16.616 0.036 -11.423 15.850 0.03377 5.90 1.97
1 3 5240.000 -16.644 0.127 -12.573 15.867 0.03375 7.06 4.42
1 1 5250.000 -0.000 0.039 -11.999 16.107 0.03379 5.84 1.66
1 2 5250.000 16.616 0.036 -11.423 16.096 0.03377 5.88 1.96
1 3 5250.000 -16.644 0.127 -12.573 16.113 0.03375 7.05 4.45
1 1 5260.000 -0.000 0.039 -11.999 16.352 0.03379 5.82 1.67
1 2 5260.000 16.616 0.036 -11.423 16.341 0.03378 5.87 1.96
1 3 5260.000 -16.644 0.127 -12.573 16.358 0.03376 7.04 4.47
1 1 5270.000 -0.000 0.039 -12.000 16.598 0.03380 5.80 1.68
1 2 5270.000 16.616 0.036 -11.423 16.587 0.03379 5.85 1.95
1 3 5270.000 -16.644 0.127 -12.573 16.604 0.03376 7.02 4.50
1 1 5280.000 -0.000 0.039 -12.000 16.844 0.03380 5.77 1.69
1 2 5280.000 16.616 0.036 -11.423 16.833 0.03379 5.83 1.94
1 3 5280.000 -16.644 0.127 -12.573 16.850 0.03377 7.00 4.52
1 1 5290.000 -0.000 0.039 -12.000 17.090 0.03381 5.75 1.70
1 2 5290.000 16.616 0.036 -11.424 17.079 0.03380 5.80 1.93
1 3 5290.000 -16.644 0.127 -12.574 17.096 0.03377 6.99 4.54
1 1 5300.000 -0.000 0.039 -12.000 17.337 0.03382 5.72 1.71
1 2 5300.000 16.616 0.036 -11.424 17.325 0.03380 5.77 1.92
1 3 5300.000 -16.644 0.127 -12.574 17.343 0.03378 6.96 4.56
1 1 5310.000 -0.000 0.039 -12.000 17.583 0.03382 5.69 1.71
1 2 5310.000 16.616 0.036 -11.424 17.572 0.03381 5.75 1.91
1 3 5310.000 -16.644 0.127 -12.574 17.589 0.03378 6.94 4.58
1 1 5320.000 -0.000 0.039 -12.001 17.829 0.03383 5.66 1.72
1 2 5320.000 16.616 0.036 -11.424 17.818 0.03382 5.71 1.90
1 3 5320.000 -16.644 0.127 -12.574 17.835 0.03379 6.92 4.60
1 1 5330.000 -0.000 0.039 -12.001 18.075 0.03384 5.63 1.73
1 2 5330.000 16.616 0.036 -11.424 18.064 0.03382 5.68 1.89
1 3 5330.000 -16.644 0.127 -12.574 18.081 0.03380 6.89 4.61
1 1 5340.000 -0.000 0.039 -12.001 18.322 0.03384 5.59 1.73
1 2 5340.000 16.616 0.036 -11.425 18.311 0.03383 5.64 1.88
1 3 5340.000 -16.644 0.127 -12.575 18.328 0.03380 6.86 4.63
1 1 5350.000 -0.000 0.039 -12.001 18.568 0.03385 5.55 1.74
1 2 5350.000 16.616 0.036 -11.425 18.557 0.03384 5.61 1.87
1 3 5350.000 -16.644 0.127 -12.575 18.574 0.03381 6.83 4.64
1 1 5360.000 -0.000 0.039 -12.001 18.815 0.03385 5.51 1.75
1 2 5360.000 16.616 0.036 -11.425 18.803 0.03384 5.56 1.86
1 3 5360.000 -16.644 0.127 -12.575 18.821 0.03381 6.79 4.66
1 1 5370.000 -0.000 0.039 -12.002 19.061 0.03386 5.47 1.75
1 2 5370.000 16.616 0.036 -11.425 19.050 0.03385 5.52 1.85
1 3 5370.000 -16.644 0.127 -12.575 19.067 0.03382 6.75 4.67
1 1 5380.000 -0.000 0.039 -12.002 19.308 0.03387 5.42 1.75
1 2 5380.000 16.616 0.036 -11.425 19.297 0.03386 5.48 1.84
1 3 5380.000 -16.644 0.127 -12.575 19.314 0.03382 6.72 4.68
1 1 5390.000 -0.000 0.039 -12.002 19.554 0.03387 5.37 1.76
1 2 5390.000 16.616 0.036 -11.426 19.543 0.03386 5.43 1.82
1 3 5390.000 -16.644 0.127 -12.576 19.561 0.03383 6.67 4.69
1 1 5400.000 -0.000 0.039 -12.002 19.801 0.03388 5.32 1.76
1 2 5400.000 16.616 0.036 -11.426 19.790 0.03387 5.37 1.81
1 3 5400.000 -16.644 0.127 -12.576 19.807 0.03384 6.63 4.70
1 1 5410.000 -0.000 0.039 -12.003 20.048 0.03389 5.27 1.76
1 2 5410.000 16.616 0.036 -11.426 20.037 0.03387 5.32 1.79
1 3 5410.000 -16.644 0.127 -12.576 20.054 0.03384 6.59 4.71
1 1 5420.000 -0.000 0.039 -12.003 20.295 0.03389 5.21 1.76
1 2 5420.000 16.616 0.036 -11.426 20.284 0.03388 5.26 1.78
1 3 5420.000 -16.644 0.127 -12.576 20.301 0.03385 6.54 4.71
1 1 5430.000 -0.000 0.039 -12.003 20.542 0.03390 5.15 1.76
1 2 5430.000 16.616 0.036 -11.427 20.531 0.03389 5.20 1.76
1 3 5430.000 -16.644 0.127 -12.577 20.548 0.03385 6.49 4.72
1 1 5440.000 -0.000 0.039 -12.003 20.789 0.03390 5.09 1.76
1 2 5440.000 16.616 0.036 -11.427 20.778 0.03389 5.14 1.75
1 3 5440.000 -16.644 0.127 -12.577 20.795 0.03386 6.43 4.72
1 1 5450.000 -0.000 0.039 -12.004 21.036 0.03391 5.02 1.76
1 2 5450.000 16.616 0.036 -11.427 21.025 0.03390 5.08 1.73
1 3 5450.000 -16.644 0.127 -12.577 21.042 0.03386 6.38 4.73
1 1 5460.000 -0.000 0.039 -12.004 21.283 0.03392 4.95 1.75
1 2 5460.000 16.616 0.036 -11.427 21.272 0.03391 5.01 1.71
1 3 5460.000 -16.644 0.127 -12.577 21.289 0.03387 6.32 4.73
1 1 5470.000 -0.000 0.039 -12.004 21.530 0.03392 4.88 1.75
1 2 5470.000 16.616 0.036 -11.428 21.519 0.03391 4.94 1.70
1 3 5470.000 -16.644 0.127 -12.578 21.537 0.03387 6.26 4.73
1 1 5480.000 -0.000 0.039 -12.004 21.778 0.03393 4.81 1.74
1 2 5480.000 16.616 0.036 -11.428 21.767 0.03392 4.87 1.68
1 3 5480.000 -16.644 0.127 -12.578 21.784 0.03388 6.19 4.73
1 1 5490.000 -0.000 0.039 -12.005 22.025 0.03394 4.73 1.74
1 2 5490.000 16.616 0.036 -11.428 22.014 0.03392 4.79 1.66
1 3 5490.000 -16.644 0.127 -12.578 22.031 0.03389 6.13 4.73
1 1 5500.000 -0.000 0.039 -12.005 22.273 0.03394 4.65 1.73
1 2 5500.000 16.616 0.036 -11.428 22.261 0.03393 4.71 1.64
1 3 5500.000 -16.644 0.127 -12.579 22.279 0.03389 6.06 4.72
1 1 5510.000 -0.000 0.039 -12.005 22.520 0.03395 4.57 1.73
1 2 5510.000 16.616 0.036 -11.429 22.509 0.03394 4.63 1.62
1 3 5510.000 -16.644 0.127 -12.579 22.526 0.03390 5.99 4.72
1 1 5520.000 -0.000 0.039 -12.005 22.768 0.03395 4.48 1.72
1 2 5520.000 16.616 0.036 -11.429 22.756 0.03394 4.55 1.60
1 3 5520.000 -16.644 0.127 -12.579 22.774 0.03390 5.92 4.72
1 1 5530.000 -0.000 0.039 -12.006 23.015 0.03396 4.40 1.71
1 2 5530.000 16.616 0.036 -11.429 23.004 0.03395 4.46 1.58
1 3 5530.000 -16.644 0.127 -12.579 23.022 0.03391 5.84 4.71
1 1 5540.000 -0.000 0.039 -12.006 23.263 0.03397 4.31 1.70
1 2 5540.000 16.616 0.036 -11.429 23.252 0.03396 4.37 1.56
1 3 5540.000 -16.644 0.127 -12.580 23.269 0.03391 5.77 4.70
